id,comment,rating,placeId,touristId
362,"A fantastic waterpark in Sentosa where you can spend the entire day there. There are lots of slides and water activities for everyone, from the young to the old. Some rides do have a height and weight restriction. There are lockers where you can put your items away and they have different sizing options. The popular rides are the different slides, wave pool, river ride (where you’ll experience random waves, splashes and underwater tanks) and snorkelling. There is a place for a feed when you’re famished and they do great satay which are cooked as you order. Lots of photo opportunities and you get to buy them on your way out. The rides will be suspended when there is a lightning warning but will reopen quickly once it’s lifted.",5,76,1
363,"Great place for kids & adults. Highlight: lazy river & wave (unfortunately the waves in lazy river was under maintenance when I visited in May🥲)  Not a lot of activities (as shown + snorkeling + short slides not pictured), only worth to visit during leisure / excess time for tourists  Recommend to bring waterproof phone holders for photos + water shoe to walk around so feet don’t get burned by the scorching heat while exploring by foot!",4,76,2
364,"Adventure Cove Waterpark is a less than 10 minute walk from the Resorts World Sentosa monorail station (one stop from the Harbourfront MRT station at the top of VivoCity. It is a great way to cool off with splash zones, rides, snorkelling, and of course, the lazy river circling the entire area. Bring your own beach towel unless you want to pay $30 at the shop. There are lockers at the front by the change room as well as another set of lockers by the wave pool and restaurant. Lines for the rides get longer by 11 so coming earlier is better. There is also a ray feeding opportunity which is short but fun.",5,76,3
365,"Nice rides, but unfortunately some were under maintenance for us. Wave pool is nice, but a little small. Food is okay at the restaurant. The lazy river is great and has a nice theme to it. Wild Wild Wet is an alternative to this and half the price with more rides and a wave pool.",4,76,4
366,"One of the most relaxing areas you can visit while in Singapore in the evening, have a drink at one of  the many bars on the waterfront.  When all of the skyline is lit up at night, it's magical with the reflections on the water...definitely a place to be on the Promenade.",5,77,1
367,"This river is more clean than I thought. Just visited here for a history learning journey with my class and it was amazing. It was very interesting learning about the history behind this river and it's almost unbelievable that just a few decades ago, this river was unimaginably filthy. Really nice experience here.",5,77,2
368,"Great scenery and variety of breakfast options, good for a morning walk.",5,77,3
369,"my route every morning either morning walk or cycling. Liked it so much , can catching up sunrise",5,77,4
370,"On our 3 days trip to Singapore this time, we never wasted a chance to walk around this river, right from Four points by Sheraton to Durian building in broad day light and colorful nights. The river is amazingly clean & tidy, surrounded by cafes, restaurants, sky scrappers, clark quay, bungee jumping, boat rides etc. Plenty of options to spend your time. Don’t miss it",5,77,5
371,"Every corner tells a story. Walking through the space felt like stepping into a different era. A must-visit for anyone who appreciates history, architecture, or just want a meaningful escape in the city.",5,78,5
372,"There're several colorful houses in a row. It was a pretty cute view. It takes about 10 minutes from Marine Parade station on foot. There are a variety of shops like cafes on the way. So, you won't feel so far away from the station.",4,78,6
373,"Visited the Peranakan Houses on a cloudy day, just before the rain came and it was such a beautiful spot to explore. The vibrant heritage architecture is perfect for anyone who appreciates history, design, or just a good photo opportunity.  After taking some photos, you can enjoy a coffee at one of the nearby local cafés. The walk to the nearest MRT is pleasant, with lots of interesting local shops, a boxing gym, and even a vinyl record store along the way.",4,78,1
374,Beautiful and colorful Paranakan Houses. It can get pretty crowded with lots of tourist trying take photos of these rows of beautiful houses. So come early,5,78,2
375,"Pretty houses. Nothing to visit, just a view from the street. There are alternatives near Orchard Road that may be more convenient.",4,78,3
376,"Sentosa is always fun and never feels boring. The new aquarium is amazing, and I love the cultural touches around the area. It’s clean, beautiful, and worth every dollar. A great place to relax and enjoy in Singapore!",5,79,5
377,"Love sentosa Already spent few full days at the place, but I feel like there are still a lots to discover  This place, you can bring anyone and still can find some activities to enjoy with.  I already spent time at Universal (1d), Water Cove Park, Aquarium, HarryPotter museum All are worth it, but what I hate is I have to queue a lots",5,79,6
378,A nice and quiet beach day for me.  Come here on a weekday sun and beach time.  Very relaxing.  The water was warm and cooling at the same time on a sunny hot humid day.  A very nice walk along the beach.,5,79,1
379,"It’s a beautiful island. There’s a monorail that connects different stations. Universal Studios, Sea aquarium, Madame Tussauds museum are in this island. The sea looks beautiful, you can take a cable car ride and view the entire island. There’s a show called “Wings of time”, it’s a lifetime experience !",5,79,2
380,"Sentosa Island is a vibrant and action-packed destination with something for everyone. From thrilling attractions like Universal Studios Singapore, Skyline Luge, and the new LEGO World and Harry Potter: Visions of Magic to relaxing beaches and scenic walking trails, it’s truly a must-visit. The best way to reach Sentosa is by the cable car from Mount Faber, which offers beautiful views and comes in different fun themes. There’s also a bridge connecting the mainland, but the cable car adds an extra bit of charm to the experience. The island is quite large, and trying to cover all the attractions in one day isn’t really practical—Universal Studios alone takes an entire day to fully enjoy. For beach lovers and foodies, there are plenty of beaches and restaurants offering a wide range of cuisines, making it a great spot for a gastronomic adventure. We tried the Skyline Luge, which was exciting and a little thrilling, though we had to wait quite a while as it was a weekend and the place was crowded. I recommend arriving early and using the tram service to get around the island easily. All in all, Sentosa is a perfect blend of fun, nature, and leisure.",5,79,3
381,"A truly magnificent and serene experience.  The Buddha Tooth Relic Temple is an absolute must-visit in Singapore. The architecture is breathtaking, inspired by the Tang Dynasty, with stunning details and vibrant colors that make it a standout in Chinatown. It's not just a temple; it's a beautifully maintained museum and a place for quiet reflection.  Walking through the different floors, you can feel the sense of peace and history. The main hall with the huge Buddha statue is awe-inspiring, and the rooftop garden is a hidden gem—a tranquil escape from the city bustle, complete with a beautiful prayer wheel.  I highly recommend taking some time to explore all the levels and soak in the peaceful atmosphere. It's a wonderful cultural and spiritual experience that everyone, regardless of their background, can appreciate.",5,81,1
382,"This temple is absolutely stunning. From the detailed architecture on the outside to the rich golden interior, it is filled with peaceful energy. Every floor is worth exploring, especially the main hall, which leaves a strong impression.  There was no wait to enter, and the entire experience felt calm and respectful. The atmosphere is perfect for reflection and quiet appreciation.  I highly recommend visiting this temple when in Singapore. Even if you’re not Buddhist, the beauty and serenity of this place are truly remarkable.",5,81,2
383,"​I had a truly unforgettable experience visiting the Buddha Tooth Relic Temple. It's a stunning and beautiful temple, and I feel so grateful to have had the opportunity to be there. I was particularly impressed by the incredible collection of ancient Buddha statues, Chinese angels, and other historical artifacts. There is so much to see and explore, and every corner tells a story. It was a very memorable and moving visit.",5,81,3
384,"This was a very cool temple to see during the day and night. If you visit during the day, admission is free and it’s open from 7 am to 5 pm Monday to Sunday. The main room has Buddhists saying their prayers but there are other gods that can be worshipped. Important things to note: no barebacks, off shoulders, shorts, or mini skirts. No non vegetarian food or pets inside the temple. It’s located in Chinatown and by the Maxwell food center.",5,81,4
385,"The Buddha Tooth Relic Temple is a must-see when visiting Chinatown. Unlike many temples, it’s fully air-conditioned and not smoky, making for a comfortable experience. The temple itself is beautifully designed, with museum-like relics displayed on the upper floors and a serene roof garden that adds to the peaceful atmosphere.  I felt a deep sense of calm while exploring the temple. The facilities are excellent, with very clean toilets available, and there's even a basement cafeteria for a quick bite or drink.  Highly recommended for anyone looking to appreciate culture, history, and a moment of peace in the heart of the city.",5,81,5
386,"Went for a walk on Sunday evening and it turned out to be such a peaceful and relaxing time. The park was quiet, which made it even nicer. Caught the sunset while strolling and it was absolutely beautiful. The breeze, the calm vibes, and the golden light made the whole experience feel like a perfect little break from the city rush. Would definitely come back again for another slow evening walk.",5,82,6
387,"My wife and I went for a jog from our place all the way to the beautiful Labrador Nature Reserve, and it was an incredible experience. The moment we arrived, we were surrounded by lush greenery on one side and the calming sea on the other truly a breathtaking contrast that made the jog even more rewarding.  What makes this spot even more special is the view of the Singapore Cable Car gliding smoothly across the sky in the distance, adding a touch of charm to the already stunning scenery. Whether you’re looking for a peaceful walk, a scenic jog, or just a relaxing time with nature, Labrador Nature Reserve is definitely worth the visit.",5,82,1
388,"Very peaceful, clean and well maintained. I enjoyed the scenery and the fair amount of shades and resting points. There were beautiful wildlife to explore and observe on the way. There were clean toilets too! Great short walk for a 1-2 hour walk!",5,82,2
389,"A lovely place for a run or a walk or just to soak in a nice coastal vista. There is a lot to see, so to speak, with nice walkways, bridges, jetties, a marina and architecturally beautiful buildings. And there is a nice sea breeze as you do all these things.",5,82,3
390,"I stumbled upon Labrador Park last year while hunting for quiet spots to unwind, and it’s since become my go-to escape. As a history nerd, I was geeking out over the WWII tunnels and crumbling fortifications—standing where soldiers once guarded the coast gave me chills.  The Berlayer Creek mangroves stole my heart. I’ve walked that boardwalk a dozen times, spotting herons and mudskippers while the breeze cuts through the humidity. Catching a golden sunset over the strait from the Coastal Walk, with cargo ships gliding like silhouettes—it’s my phone’s lock screen now.  I’ll admit, some paths get brutally sunny, but the shaded trails are perfect for lazy weekend strolls with my dog. Pro tip: Pack a snack and camp out at the rocky shore—it’s oddly therapeutic.",5,82,4
391,"Easy to get to. Easy to rent a bike. Definitely would make sure not to miss the pick low tide on the tidal bit next time in order to observe the marine wildlife trapped in pools. Lots of little shrines and temples, bring your binoculars for the birds watch definitely worth it. I struggled with the heat in the afternoon so be mindful of that. Bring cash.",4,83,2
392,"It was a company event, with local guides and vans to fetch us to the wetlands.  If you're walking or cycling, please be cautious of vehicles.  It's interesting to learn about the habitats and experience the living organisms and plants.  Please wear insect repellent before entering the protected wetlands to protect yourself from the mosquitoes.",4,83,3
393,"Nature reserve, short escape from city, walking around coastal and marshes + climbing up tower to see whole island view leaves very strong impression and memories. Very good for exercise too",4,83,4
394,Such a beautiful and varied landscape with lots of animals! Both the mangrove tour and the walk on the coast were lovely and not too long. I recommend coming here by bike. Watch out for the monkeys! Don’t leave your bag or other belongings unattended.,5,83,5
395,"A good nature walk for the family. Quite a treat when it’s during low tide where you can see fish, fiddler crabs and other marine life eg mud crabs, swimming or roaming in their habitats. Monkeys are a constant. Be careful of your belongings and be mindful not to bring any plastic bags or open tote bags as these fellas will not be afraid to pull them off you and rummage through. If that happens, do not resist or pull the bags but just  wait for them to stop and collect the items back. You wouldn’t want to be attacked or worse still create a commotion where the monkey calls in the calvary… you can take a pretty long walk from the jetty to reach here, cycle or get the “taxi vans” on the island to bring you there. A round trip costs SGD6 per pax.",5,83,6
396,"Average tourist attraction for pictures, nothing special but you can make nice perspective photos. Make sure there's no ceremony going on (e.g. national day parade) as they might close the area around the statue. Very crowded most of the time.",3,84,1
397,"Singapore's iconic spot. Very busy during the day. The views presented are stunning and even though it is busy you still get a beautiful view, just to sit quietly and enjoy the atmosphere. Walking Walking across the river and bridge looking from a distance is very beautiful.",5,84,2
398,"What a beautiful place, especially in the night. They lit it so beautifully and you want to keep looking at the amazing sight. Is better to go there is evenings, as it’s less hot n humid. Also the Singapore skyline is very nicely lit up as well. There is no ticket to come to this place and it’s open 24x7, which makes it even awesome. If you are in Singapore, a visit to this place is a must and your Singapore trip would be incomplete, if you miss this sight 😊",5,84,3
399,"Most picturesque place of Singapore. Evening are best time to visit, variety of restaurants and full of locals and tourists. A great evening.",5,84,4
400,"I visited Merlion Park in Singapore and absolutely loved the experience. The iconic Merlion statue, with the stunning backdrop of Marina Bay Sands and the city skyline, is even more impressive in person. It’s a must-visit spot for anyone traveling to Singapore.  The area is clean, well-maintained, and perfect for photography-I captured some amazing shots of the Merlion, the bay, and the surrounding architecture. Whether you visit during the day or at night, the views are equally breathtaking.  There are plenty of places nearby to walk, relax, and enjoy the vibrant city atmosphere. The location is easily accessible and also close to other popular landmarks.  If you’re in Singapore, don’t miss Merlion Park-it’s symbolic, scenic, and one of the best photo spots in the city!",5,84,5
401,"Absolutely breathtaking! The SkyPark Observation Deck offers one of the most spectacular panoramic views in all of Singapore. From the top, you get an unbeatable look at the city skyline, Gardens by the Bay, and the sparkling Marina Bay — it truly feels like you’re floating above the city.  As a guest at the Marina Bay Sands hotel, I was able to enjoy this incredible experience without having to pay for admission, which made it even better! It’s definitely a perk worth taking advantage of if you're staying at the hotel.  Whether you're visiting during the day or catching the sunset over the skyline, it’s an unforgettable sight. Highly recommend making time for it — camera essential!",5,85,1
402,"Great views over the city and its surrounds they change as the sun sets. We used it to see the spectacular light show in Gardens in the Bay and the laser light show nearby and I would advise against this. These were both disappointing as they lacked the atmosphere of the shows at ground level. You could not hear the music which enhances the shows and some of the effects in the laser light show were difficult to see. Viewing positions are also at a premium so you need to decide which light show you want to see most to get a decent view. If you want great views of the city then worth the money if you want to see the light shows then watch them at ground level and for free, for a better experience.",3,85,2
403,"Wow, what an experience 💯 I was having thoughts about visiting or not. But visiting the deck was an excellent choice. Breathtaking view of the Singapore skyline. It was worth the hype. You could also see the super tree grove from the top. This place is such a vibe ❤️💯",5,85,3
404,"This point is very popular so you need to book the visit in advance, especially when you want to catch sunset. Also, for the restaurant you need reservations otherwise you won’t catch a sit (as we didn’t know and missed it). The view towards the gardens is spectacular, and the sunset above the tall buildings is great too. Entrance pretty expensive, 39$.",5,85,4
405,"It provides a very beautiful view of the entire city. You can see the Stunning Panoramic Views  from (200m) 57 stories high.  You have two options for tickets, non-peak hours before 4 pm or peak hours ticket after 4:30 pm. We visited the observation deck on Marina Bay in the afternoon. It was non - peak hours.  Last entry to SkyPark Observation Deck for non - peak hour is at 4:00pm and peak hour is at 8:30 pm. They  recommend spending 45 minutes - 1 hour at the SkyPark Observation Deck. There is a roof top bar. So you can relax at the observation deck with a drink.",5,85,5
406,"We got to explore Resorts World Sentosa before heading into Universal Studios—and it was already such a fun start! Took the train in with my husband and two boys, wandered around, ate way too much, and of course, took a photo outside the Harry Potter store (next time we’re going in 😅). Loved the lively vibe, cool shops, and little surprises everywhere. Perfect way to warm up for a theme park day!",5,86,3
407,"Overall a great place to stay for comfort, service and location  Nice size room. We had our 15 year old granddaughter with us and the room was not cluttered. It actually had a double and two singles. The TV wasn't great but we hardly watched. The location is close to a free bus stop and over the road from Universal but you need to get the bus to get to the entrance which is just a short drive. The hotel also has a shuttle to the large mall. We added breakfasts for a low price and they were excellent, a full buffet of choice. We had dinner twice and the food was nice although maybe a bit pricey compared to some options and portions. There's a nice pool on the roof with a view although it was closed for maintenence without warning the night we wanted to watch the light show and there's lovely big pools a short walk (dream pool) for laps and relaxing. Room service was great and they also arranged taxis and shuttles on request and stored our bags for the day on check out so we could still explore. Overall very satisfied for price and location. Front desk very polite and efficient.",5,86,4
408,I visit this place with my cousin for Harry Potter vision of magic. It was great that we got great mini bar and the walking distance to all connected place feel amazing. They got great choice of food that we can purchased from in hotel lobby even for after hours. Great gym as well,5,86,5
409,"Visited Resorts World Sentosa – July 2025  Dropped by Resorts World Sentosa in mid-July 2025. Noticed quite a lot of upgrading and renovation works in progress. Even the walkway from VivoCity to Sentosa is partially detoured due to enhancement works.  Despite the construction, the area still draws plenty of tourists, especially over the weekends.  Once all the upgrades are complete, I believe the resort will become even more premium and enjoyable—definitely something to look forward to in the next couple of years.",4,86,6
410,"My visit to Sentosa Island was absolutely fantastic and a highlight of my time in Singapore. There's such a diverse range of activities, from the thrilling Universal Studios to the relaxing beaches, ensuring there's something for everyone. I particularly enjoyed the beautiful scenery and the vibrant atmosphere throughout the island. The ease of getting around, whether by monorail or cable car, made the experience even more enjoyable. It's truly a perfect escape from the city hustle and bustle!",5,86,1
411,"Another great place to enjoy the flora in Singapore.  Singapore Botanic Gardens is mostly peaceful, unlike gardens by the bay which has quite a lot of crowds, here you can enjoy peace in a lot of spots. I really enjoy seeing turtles in the pond, there's like hundreds of them in the pond, swimming and chilling above water. The trails are also really good for jogging. There's also a field that really really good for picnics with family.  Or if you're introverted like me, talking with turtles is  the best option",5,87,6
412,"On our final day in Singapore, we decided to take a relaxing walk through the beautifully landscaped Singapore Botanic Gardens. It truly exceeded expectations and is one of the most impressive gardens I’ve visited across my travels. There are countless zones to explore, from lakes and waterfalls to dense forest boardwalks and palm tree-lined lawns.  You’d never think you were in the middle of a major city. Once inside, it feels like a natural retreat, with open grassy spaces, peaceful shaded paths, and birds bathing in the water features. We followed the signs at various junctions which made it really easy to navigate the gardens and choose our route.  The walk is easygoing with smooth, wide paths, and plenty of benches and rest stops along the way. One of the highlights was discovering a tucked-away waterfall and just pausing to take it all in. There's also a scenic lake surrounded by lush greenery that gave us some great photo moments.  It's free to enter and an absolute gem for anyone wanting a calm break from the city. A perfect way to unwind and breathe in some nature before heading back to the buzz of Singapore. Would absolutely recommend setting aside a few hours to enjoy it properly.",5,87,1
413,"Singapore Botanic Garden is absolutely magnificent! Most areas are free to explore, and the National Orchid Garden (which has an entry fee) is stunning and showcases orchids I had never seen before. It’s also a perfect spot for a picnic and a peaceful escape from the city. I highly recommend visiting while in Singapore as part of the gardens is recognized as a UNESCO World Heritage Site",5,87,2
414,"The Singapore Botanic Gardens is a UNESCO World Heritage Site, and it's easy to see why. You can enjoy a wide variety of beautiful plants and freely explore the well-maintained lawns. Scattered throughout the gardens are scenic lakes, waterfalls, and ponds that enhance the peaceful atmosphere. It’s a popular destination for both tourists and locals, offering a perfect blend of nature, relaxation, and photo opportunities. Highly recommended for a refreshing day out.",4,87,3
415,"One of the highlights of a trip to Singapore. The Orchid Garden is well worth a visit if you like flowers. Spend an hour or so wandering and looking at rare, VIP, celebrity, large, small and amazing looking plants. There's also a cool house to visit to where you can hide from the sun for a while",5,87,4
416,"Nice to walk through and amazingly less mosquitoes. A lot of wildlife and even witnessed a fight between smooth coated otters and a eustraine crocodile. Many friendly bird watchers and biologists. And also just to inform, there is a Chinese softshell turtle basking on the rock everyday at 10am, it's near the visitor center and fun to watch, look up at the roof, there is a colony of lesser short nosed fruit bats chilling there. Wonderful place I guarantee",5,88,4
417,"Free entry and you can walk on your own.  Go during good weather days. Good to walk but there are some grounds which will be muddy if it rains the day before.  Kids can walk too. Not rough roads. Good exercise for everyone. Nice view and fresh air.  You may be lucky enough to see monitor lizards, spiders, crocodile, birds... open your eyes and enjoy the nature!",4,88,5
418,"My favorite “park”. A great getaway from the hustle and bustle of the city. A huge plus is that there are no macaques here. Good diversity of migratory birds and other wildlife. Try to go during low tide to spot the crocodiles. Hard to get public transport/taxi/grab, will need to drive in",5,88,6
419,"It’s an amazing place with greenery 🍀🌿🌴all around. Went on a Sat in May , not much crowded.  The trail can be easily done my young ( teens) and old… 👧🧒👨‍🌾👩‍🌾  Kudos to the ground team 👏 for keeping the place very well maintained and all care is taken to ensure a smooth experience throughout.. with ample washrooms and resting (shed) places and a food court ( just has vending machines 😊)  You are welcomed by friendly Komodo’s 🤩 in the park 🙏🏻",5,88,1
420,"Sungei Buloh Wetland Reserve is a hidden gem in Singapore for nature lovers and wildlife enthusiasts. It’s a peaceful escape from the city, with well-maintained trails and plenty of opportunities to spot native flora and fauna.  Highly recommend for a peaceful walk surrounded by nature — it’s one of the best spots in Singapore to connect with the wild side of the island.",5,88,2
421,"The entrance was greeted with Jelly fishes, very beautiful fishes and their cleanest and healthy environment, proper lab facility to take care of the aquatic animal. Must visit❤️ can be covered within 3-4 hours easily and can carry food inside.",5,89,3
422,Newly refurbished. Must visit if you are in Singapore. The issue I have with aquariums is that some of them house larger animals in tanks that are too small like the San Diego Seaworld. You can see from the pictures I posted that this is definitely not the case. The only one that I felt that maybe they could have used more space were the dolphins.,5,89,4
423,It was pretty awesome. The crowd was a bit much but I did go a little past noon on a Saturday. But it was a really nice experience overall. I absolutely loves the part where my 3 year old got to handle a dried out shark's egg! She's never going to forget that. Thank you Singapore Oceanarium!,5,89,5
424,I’m a mermaid and beach bum at heart so I was super excited when I heard about the newly opened Oceanarium. The 360-degree view of the different types of Jellyfish were phenomenal! It’s such a great place to bring the young ones (& the old)! So much to do and see. We spent almost 5 hours and would have stayed longer if we could. The ticket $ was totally worth the experience. Will definitely go back and participate in the immersive programs.,5,89,6
425,"The S.E.A. Aquarium in Singapore is an underwater wonderland that makes you feel like you’re walking through the ocean itself. With over 100,000 marine animals from more than 1,000 species, it’s one of the largest and most impressive aquariums in the world.  My favorite part was the massive Open Ocean Habitat, where giant manta rays, groupers, and even sharks glide right past you. It’s peaceful, fascinating, and honestly a little magical. The tunnel walk-through also gives you that awesome “under-the-sea” vibe.  Everything is clean, well-organized, and educational. There are tons of signs and digital displays explaining the ecosystems, which makes it great for learning too.",4,89,1
426,"Singapore Zoo is one of the attractions that I think anyone visiting Singapore — especially families with kids — should experience at least once. The zoo is well-known for its lush, green surroundings and open-concept animal enclosures, which feel much more natural and friendly compared to traditional zoos.  You can choose to explore the zoo by tram, which helps save energy — especially if you’re visiting with children or elderly family members. However, if you’re up for it, walking is also highly recommended because it lets you observe the animals up close and discover small corners that you might miss otherwise. I strongly suggest checking the map and show schedule in advance so you can plan your route and arrive at the show areas on time. The animal shows — like the elephant, sea lion, or bird shows — are really entertaining and educational, so don’t miss them!  The only downside, in my opinion, is that the dining area is too small for the large number of visitors, especially on weekends or holidays. Sometimes you’ll have to wait quite a while to find a seat. That said, the food stalls offer a good variety, service is relatively quick, and the system is well-organized, so even when it’s crowded, things stay manageable. One small drawback is that the exit signs aren’t very clear, so it took me a while to figure out how to get out when I was done.  My tip is to buy your tickets online beforehand so you don’t waste time lining up at the entrance — especially on busy days. Overall, Singapore Zoo is a wonderful, nature-friendly experience for both adults and kids, and it will definitely add special memories to your trip.",5,90,5
427,"The park is very well kept and clean. The animals look healthy and active. We arrived at 10am+ and it was a perfect timing where you see all the animals active. The weather is hot but breezy at the same time. Tipping hottest at noon, I advise visitors to come earlier have your breakfast at the cafe just outside the entrance. Reasonably priced and fast fix.  A tip to give all visitors, we hopped on the tram in the park upon arrival and took a tour for one full loop. Identifying zones we wish to visit first and then we stroll around on foot. It makes the whole experience so much better than just diving in on foot at the getgo. After covering all the zones by foot, we took the tram for one loop again to check if we missed any enclosures. And finally we are happy we have covered all of the enclosures.  Enjoyed my visit.",5,90,6
428,"Easily the best zoo I’ve ever visited. The “enclosures” were very spacious and natural; all the animals looked happy and comfortable. You get a wonderful view of their daily habits, almost like you were visiting them in the wild. The conservation efforts of the zoo are commendable as well.",5,90,1
429,"A very well maintained zoo, very neat and clean, as the whole of Singapore is. We went on a Friday, as we had read about avoiding weekends. We reached around 12, so it was not crowded at the entrance, but we had already bought the tickets online. It is quite big, but walking and exploring animal different enclosures is the best option to see most animals. Though they had lot n lots of animals, but few big ones were missing. Overall a 5 star experience.",5,90,2
430,"The zoo is amazing! I really enjoyed how close the animals are to the audience. However, since it's outdoors, it can get quite warm, and there aren't any air-conditioned rest areas between sections.",5,90,3
431,"Me and my wife visited River Wonders on a rainy Sunday. Thankfully, most of the exhibits are sheltered, so the wet weather didn’t spoil our visit and we could still enjoy seeing the animals—especially the giant pandas! The park is very clean, well-organized, and perfect for families with kids. However, the Amazon River Quest boat ride was suspended for a long time due to rain and thunder, which was disappointing since it's one of the main attractions.  About the shows: the “Once Upon a River” presentation wasn’t as impressive as we hoped. The venue was small with limited seating and the arrangements weren’t very comfortable. On our visit, the park was really crowded. You have to book your show slot online, and it opens just 2 hours before the show—slots fill up in minutes! We were lucky to get a spot, but the area definitely needs to be bigger and better organized to handle the crowds.  Despite a few downsides, we had an enjoyable and educational day. Highly recommended for anyone looking for a fun family outing—just plan ahead for the shows and expect a big crowd on weekends!",4,91,5
432,"It was an absolutely amazing experience at River Wonders! There are so many aquatic animals to see, including giant river otters, giant freshwater stingrays, and even pandas. The manatees were the highlight for us. So funny and interesting to watch them glide around. The whole place is very family and kids friendly, and you can easily spend hours there. Make sure to check the opening times if you want to join other tours on the same day. A fantastic and memorable day out for all ages!",5,91,6
433,One of the coolest place to see the pandas and fish. Nice and clean area with good facilities to stroll with young kids. Also the animal presentation are nice and exciting experience for families. Giant fish tanks are wonderful and fish and animals are from both freshwater and sea water,5,91,1
434,"We had a great time at River Wonders!  It wasn’t crowded, so it was easy to walk around and enjoy everything.  The signs and info were clear and easy to understand. I really liked how thoughtful they were — like offering stroller rentals for kids. I also appreciated the many fans along the walkways, which really helped because it can get quite hot.  Even though it’s not a huge place, we spent about 3 hours there. The staff were friendly and helpful too.  Would definitely recommend!  Don’t really need to get tickets in advance(:",5,91,2
435,"had a wonderful time at River Wonders! Loved the boat ride Amazon River Quest, and the enclosure Amazon Encounters. the animal show was good too but you must hook 2h in advance and it is booked out very quickly. Worth going down to see!",5,91,3
436,Very nice experience with my family enjoying the fireworks at night - The process is smooth and supported by friendly staff - Views are breathtaking over sentirás island and the harbor. Booking tickets in advance is a plus to avoid queues in crowded days,5,92,5
437,I believe it's a must do when visiting Singapore. The Cable Car allows you to get a scenic view of the Harbour and Sentosa Island from above. I would suggest to get a day pass so that you can do the round trip at your ease!,5,92,6
438,"Such a cool way to get to and from sentosa, highly recommend doing the cable car atleast once. If you get nervous at heights like me, its actually really high up, but still incredible to see singapore from a birds eye view!",5,92,1
439,Great way to travel to Sentosa Island ! We got on at the Harbour front stop but went on both lines throughout the day. The ticket is excellent value for money because you could ride all day. The view from the cable cars is excellent and definitely should not be missed,5,92,2
440,"Very enjoyable ride, especially if one is lucky enough to get the whole car for themself. The views are great, although I would appreciate them more if the weather was better (it was cloudy and raining). I bought the tickets online (Sentosa line + Mount Faber line combo), which was cheaper and faster than getting them at the ticketing counter.",5,92,3
441,"The concept of the Night Safari is genuinely unique and exciting — the idea of exploring wildlife at night feels adventurous. The tram ride was comfortable and gave a good overview of the park, and the naturalistic habitats are well-maintained.  However, the actual experience felt a bit underwhelming. Many animals were hard to spot due to low lighting (which I understand is for their comfort), and the crowd management could’ve been better — long queues even on weekdays. The Creatures of the Night show was decent, but nothing too thrilling.",3,93,5
442,"Very well designed night safari that is considerate to both the animals and the people. The walking trails are the highlight for me, it is said to take 1 hour, but it took 2 hours for us. It is fun to take some time to spot the animals. We actually got to see most of them. The feeding areas are strategically placed near the window, so most of the time the animals will hang around the front and you can see them clearly. It's also amazing that there are many animals available to see here that you normally don't see anywhere or at other regular morning zoos. Something like the Tasmanian devil, Hyenas, Armadillo, Giant Anteater, you won't get to see in Asia unless you visit the zoos in Africa or Australia for example. It really blew away my expectations.  We didn't catch the show because we took too long walking the trails, but it was worth it. Then the safari tram was a relaxing way to end the day.",5,93,6
443,Highly recommend this activity! We booked the 9:45pm slot and it was perfect. You avoid a good chunk of crowd (especially the one with kids) and you end up with a quiet discovery of the park. The animals seem well taken cared of and we seriously could have spent 5 hours just sitting and admiring them. We stayed until midnight and even saw some employees feeding some animals.  Ps: PLEASE don’t use the flash to take pictures!!!! I saw so many people do this and it really angers me,5,93,1
444,"I had a wonderful experience at the Night Safari in Singapore! The highlight for me was definitely the tram ride — it was relaxing, informative, and gave us a great view of the animals in their naturalistic habitats. The animal show was also fantastic — entertaining and educational, with well-trained animals and passionate staff.  Walking through the trails at night added a special touch to the whole experience. It felt like a true adventure under the stars! Highly recommend it for families or anyone looking for a unique wildlife experience in Singapore.",5,93,2
445,One of the best experiences we had was that their lion was so close to us. We had a great tram 🚊 ride. The animal shows amazing we had never seen this type of trained animal. The animal keepers were trained too. An Indian food shop was also there. The zoo feels like a real jungle well-maintained.,5,93,3
446,"I really love nature. You will enjoy exploring the island by bike particularly the well- maintained roads and trails leading to abandoned quarries, mangrove swamps, and treetop views. It’s really safe to visit but my advice don’t bring food or plastics that the monkey can see. They will sure attacked. 🙏🏻🍃🍃🍃",5,94,5
447,"Visited this charming little island of Singapore where we embarked on an island tour. An informative tour with a knowledgeable guide, sharing his passion & informations he knew abt the island.",4,94,6
448,"A magnificent and exotic island rich in biodiversity, in particular, the Chek Jawa wetlands, which showcases a fascinating array of flora and fauna not commonly seen in mainland Singapore. The well-placed cycling and walking paths on the island make for an exciting and eye-opening trip for both tourist and local families, as well as nature-loving individuals... highly recommended...",5,94,1
449,"Great experience. Amazing community, very different to mainland Singapore. It is a large island, so make sure to have a few hours to see it properly, and hire a bike to be able to see as much as you can. There is a fun mountain biking track on the west side of the island with routes suitable for beginners. The board walk through mangroves was a highlight, we saw lots of wildlife like otters, monkeys, monitor lizards and many more. There is a number of options for food on the island, but make sure to bring cash, the bikes, ferry and the food are cash only.",5,94,2
